id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
24,5187.024205207825,prey,70.20473003387451,False,12,True
3,5189.033224105835,pred,218.66527009010315,False,23,True
28,5199.0764310359955,prey,1091.5691349506378,False,9,False
22,5215.134306192398,pred,192.64214301109314,False,3,False
27,5243.211106061935,pred,100.30897688865662,False,29,False
26,5263.291452169418,prey,459.42060804367065,False,14,False
8,5271.306341171265,prey,100.32750916481018,False,12,True
2,5271.306341171265,pred,176.5452160835266,True,16,True
0,5295.386682033539,prey,162.52066802978516,False,8,False
10,5297.391183137894,pred,200.61543202400208,True,16,True
3,5325.484995126724,prey,110.35068893432617,False,8,False
16,5325.484995126724,pred,250.79008293151855,True,26,True
5,5327.494098186493,prey,425.33717918395996,False,26,True
20,5351.583002090454,pred,184.6130108833313,False,16,True
23,5367.626795053482,prey,152.49248886108398,True,8,False
29,5377.656597137451,pred,734.3312900066376,False,11,True
9,5405.733449220657,pred,226.73057007789612,False,29,True
24,5435.816092014313,pred,248.78368878364563,False,12,True
28,5467.908318996429,pred,268.8233959674835,True,9,True
17,5479.943374156952,prey,377.1604390144348,True,26,True
11,5483.948854207993,prey,623.9099061489105,True,26,True
4,5487.95556807518,prey,1069.3891558647156,False,26,True
8,5495.982501029968,pred,224.66762781143188,False,12,True
18,5499.98584318161,prey,385.16759395599365,False,0,True
1,5501.98876619339,prey,427.29993510246277,False,17,True
13,5522.062044143677,prey,625.9263229370117,False,1,False
23,5522.062044143677,pred,154.42746710777283,True,8,False
14,5548.12112903595,pred,738.2255020141602,False,15,False
5,5576.205430030823,pred,248.703106880188,False,26,True
11,5606.3239941596985,pred,122.36704611778259,True,26,True
26,5638.437302112579,pred,375.1377830505371,True,14,False
27,5642.448085069656,prey,276.82354187965393,False,3,True
8,5658.502191066742,prey,136.44014692306519,False,3,True
4,5668.543206214905,pred,180.5791471004486,True,26,False
18,5700.626384019852,pred,200.6324179172516,False,0,True
15,5702.6360421180725,prey,569.7700281143188,False,0,True
17,5732.780355215073,pred,252.82895302772522,True,26,False
21,5742.8192620277405,prey,698.2407298088074,False,0,True
22,5758.879823207855,prey,543.7398681640625,False,0,True
16,5762.895646095276,prey,411.3126440048218,True,27,False
1,5762.895646095276,pred,260.8984549045563,False,17,False
7,5782.949994087219,prey,650.0783388614655,False,15,False
10,5784.95791220665,prey,433.3749101161957,False,27,False
13,5788.973037004471,pred,266.90300583839417,False,1,False
9,5799.0205981731415,prey,345.15418815612793,True,15,False
3,5815.055007219315,pred,489.5617492198944,True,8,False
28,5817.066405057907,prey,349.1525008678436,True,15,False
6,5829.122311115265,prey,941.0064790248871,False,15,False
2,5839.147306203842,prey,487.56430411338806,False,10,True
21,5839.147306203842,pred,96.31965398788452,False,0,True
20,5843.162003040314,prey,491.5735058784485,True,10,True
12,5861.222622156143,pred,764.4578549861908,True,16,False
0,5885.29461312294,pred,589.8993020057678,True,8,False
22,5911.37694311142,pred,152.48816394805908,False,0,False
24,5917.399071216583,prey,421.416570186615,False,8,False
7,5937.463808059692,pred,154.50527691841125,False,15,False
9,5965.545615196228,pred,166.51668405532837,False,15,False
28,5995.641344070435,pred,178.56650686264038,False,15,False
3,5997.647034168243,prey,182.58621501922607,False,27,False
23,6019.688991069794,prey,497.6124019622803,False,3,False
15,6023.693140029907,pred,321.04901480674744,False,0,False
13,6027.705550193787,prey,238.72691798210144,False,16,False
